ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id
,8206187,0,1087070,1.000000000000000,2281 GRATIOT AVE,0,15,8031412,SANBORN,48207,23446,0,,1900,327.200733210223177,23,09001328-32,6171.489847964070577,535
,8206276,0,1087073,3.000000000000000,2264 WILKINS ST,0,39,8031450,SANBORN,48207,10692,0,,1928,273.374770399915917,33,09001437-9,3958.096217303545927,535
,8206660,0,1087089,1.000000000000000,2981 CHARLEVOIX ST,0,15,8056035,SANBORN,48207,38600,0,,1941,959.156600199883428,31,11001212-25,38644.973581004451262,531
,8232778,0,1087511,1.000000000000000,10020 GRATIOT AVE,0,13,8180549,SANBORN,48213,2341,0,,1950,223.762782278052669,21,19001612-8,3000.821590660542370,501
,8233654,0,1087535,1.000000000000000,9032 VAN DYKE ST,0,14,8157637,SANBORN,48213,3000,0,,1922,224.210608325360255,13,"17009563.",3127.185045182590329,501
,8242998,0,1087708,1.000000000000000,20091 JAMES COUZENS FWY,0,15,8281857,SANBORN,48235,1500,0,,1949,155.739992422317954,23,"22019491.",1418.343196896463269,524
,8249360,0,1087816,1.000000000000000,15300 W MCNICHOLS RD,0,12,8278443,SANBORN,48235,2505,0,,1959,217.201001472403902,21,22014004-5,2839.889995526518760,524
,8252458,0,1087875,1.000000000000000,19701 JAMES COUZENS FWY,0,10,8281886,SANBORN,48235,1232,0,,1955,151.186835906218107,21,22019550-2,1371.851613036559456,524
,8252471,0,1087877,1.000000000000000,18333 JAMES COUZENS FWY,0,12,8281930,SANBORN,48235,2890,0,,1955,250.144730506765626,13,"22019701.",2980.246593329992265,524
,8254794,0,1087916,1.000000000000000,18989 JAMES COUZENS FWY,0,10,8281909,SANBORN,48235,915,0,,1967,135.343259016869695,21,"22019661.001",885.355384172573849,524
,8258415,0,1087981,1.000000000000000,18225 SCHAEFER HWY,0,13,8291670,SANBORN,48235,4288,0,,1955,262.122932531648758,21,22030545-9,4293.280589311179028,524
,8259426,0,1088002,1.000000000000000,13303-13315 W 7 MILE RD,0,15,8279794,SANBORN,48235,7180,0,,1948,336.248368886050855,21,22015946-9,7240.681409402749523,502
,8263281,0,1088075,1.000000000000000,15360 WYOMING ST,0,12,8141502,SANBORN,48238,2459,0,,1974,238.442881346943750,65,16037460-4,2875.806185782510511,525
,8266741,0,1088134,1.000000000000000,3927 W 8 MILE RD,0,17,8381883,SANBORN,48221,4246,0,,2007,289.643886308898743,23,"02006208.",4855.864231245823248,540
,8269407,0,1088183,4.000000000000000,8400 S CAMBRIDGE,0,26,8137553,SANBORN,48221,393056,0,,0,2139.361831359125063,11,"16032989.",98264.075256902244291,541
,8300976,0,1088697,1.000000000000000,3840 E 8 MILE RD,0,11,8075045,SANBORN,48234,3200,0,,1962,270.477139024650398,21,13009144-52,3171.639858340480714,542
,8315555,0,1088949,1.000000000000000,15119 SCHAEFER HWY,0,13,8291793,SANBORN,48227,4088,0,,1948,278.179461878605991,21,"22030796.",3935.329514297917285,525
,8318091,0,1088986,1.000000000000000,15733 JAMES COUZENS FWY,0,11,8142172,SANBORN,48238,1893,0,,1947,176.178945508020661,23,16038937-8,1930.974369783808925,525
,8319092,0,1089013,1.000000000000000,18511 WYOMING ST,0,13,8141825,SANBORN,48221,3964,0,,1955,275.183381697142124,13,16038137-9,4306.328600388103951,502
,8320269,0,1089034,1.000000000000000,17148 WYOMING ST,0,11,8141564,SANBORN,48221,1200,0,,1957,166.104954436437623,21,"16037601.",1278.974020979291936,502
,8321483,0,1089048,1.000000000000000,18961 WYOMING ST,0,11,8141806,SANBORN,48221,960,0,,1974,133.331604739428172,21,"16038093.",916.710123909831168,502
,8332846,0,1089230,1.000000000000000,2001 E DAVISON ST,0,13,8034622,SANBORN,48212,2100,0,,1923,179.834910404640453,21,"09006490.",2008.485124329623659,516
,8337758,0,1089303,1.000000000000000,12200 GRATIOT AVE,0,13,8227380,SANBORN,48205,2324,0,,1990,211.885699151751652,65,21028748-54,2630.267333555500500,514
,8339959,0,1089333,1.000000000000000,12301 GRATIOT AVE,0,13,8227453,SANBORN,48205,13932,0,,1926,302.473064343984504,21,"21028936.",5316.426721450665354,514
,8375845,0,1089843,1.000000000000000,14545 GRATIOT AVE,0,13,8227585,SANBORN,48205,2100,0,,1957,185.562048676526643,21,21029120-1,2106.484095568885550,537
,8397853,0,1090181,1.000000000000000,9332 VAN DYKE ST,0,13,8157657,SANBORN,48213,2500,0,,1926,218.608946335640070,21,17009583.002L,2497.713783531733952,501
,8416379,0,1090457,1.000000000000000,1840 HOLBROOK ST,0,32,8388140,SANBORN,48211,645700,0,,1972,2742.368408793813160,31,09004730-2,324366.914763876411598,551
,8418783,0,1090505,1.000000000000000,3032 S FORT ST,0,22,8201286,SANBORN,48217,11000,0,,1900,481.982803441007832,13,20015206-15,10973.282438820086099,503
,8900076,0,1090561,1.000000000000000,2624 GRATIOT AVE,0,13,8056118,SANBORN,48207,2103,0,,1931,231.941829617724409,21,"11001318.",2684.317407966413157,531
,8422933,0,1090567,1.000000000000000,201 S GREEN ST,0,26,8170406,SANBORN,48209,9974,0,,2003,460.374472803021035,33,"18008891.001",11536.250067597356974,553
,8423021,0,1090568,1.000000000000000,6540 W FORT ST,0,14,8163556,SANBORN,48209,2520,0,,1930,206.379829549158529,21,"18000480.",2540.431685335593102,553
,8423231,0,1090569,1.000000000000000,100 S SUMMIT ST,0,18,8117826,SANBORN,48209,10900,0,,1954,450.170614581209179,31,"16009900.",10858.473995038268185,553
,8424170,0,1090584,8.000000000000000,1505 WOODWARD AVE,0,182,8009671,SANBORN,48226,56133,0,,1931,324.802114725912702,23,"02001871.",6202.438346150997859,508
,8424146,0,1090586,45.000000000000000,635-645 GRISWOLD ST,0,565,8009758,SANBORN,48226,776500,0,,1928,804.143002026374347,23,"02002014.",17877.803461490602785,508
,8900095,0,1090587,2.000000000000000,2228 GRATIOT AVE,0,14,8031393,SANBORN,48207,2400,0,,0,167.268584611638943,23,"09001283.",1116.725851166980192,531
,8900104,0,1090588,2.000000000000000,1454 GRATIOT AVE,0,24,8022290,SANBORN,48207,1285,0,,1932,183.543072732934519,21,"07000777.",1788.766176435130546,531
,8900183,0,1090591,2.000000000000000,261 ST AUBIN,0,25,8031284,SANBORN,48207,13232,0,,1888,344.234597089171132,31,"09000027.",5901.599333240333181,538
,8900202,0,1090592,2.000000000000000,2950 E WOODBRIDGE ST,0,16,8055573,SANBORN,48207,22196,0,,1922,478.197618086734508,31,"11000077.",13371.134297058524680,538
,8900314,0,1090593,9.000000000000000,2000 2ND AVE,0,395,8016892,SANBORN,48226,327529,0,,1921,917.974748980705385,23,"04003194.",43048.871475626634492,508
,8900320,0,1090594,2.000000000000000,23 E ADAMS AVE,0,56,8000100,SANBORN,48226,9000,0,,1870,386.996715716763902,13,"01000291.",9346.159337089507972,508
,8900334,0,1090595,5.000000000000000,1414 WOODWARD AVE,0,137,8002835,SANBORN,48226,12000,0,,1936,258.120991305229325,21,"01004123.",2305.711437968014707,508
DETROIT MEDICAL CENTER,8900538,0,1090600,5.000000000000000,3901 BEAUBIEN ST,0,71,8002620,SANBORN,48201,158000,0,,1991,753.284720711566024,52,01003850-67,29004.250902984447748,532
,8900634,0,1090601,1.000000000000000,7711 GRATIOT AVE,0,17,8149877,SANBORN,48213,9000,0,,1994,376.812315647837579,21,17000681-6,8837.355654508184671,530
,8900705,0,1090604,1.000000000000000,6521 E WARREN AVE,0,28,8099453,SANBORN,48207,25381,0,,1967,690.243918595306695,31,"15000478.",25451.614533873165783,530
,8900781,0,1090608,1.000000000000000,12924 GRATIOT AVE,0,14,8227360,SANBORN,48205,900,0,,1926,137.061199157153339,21,"21028691.002",906.666655418380287,506
,8900789,0,1090609,1.000000000000000,13428 GRATIOT AVE,0,12,8227340,SANBORN,48205,1100,0,,1959,147.214580027705239,21,"21028648.",1025.107415430108631,506
,8901003,0,1090612,1.000000000000000,11958 GRATIOT AVE,0,11,8227389,SANBORN,48213,1625,0,,1925,232.845967477118421,21,"21028780.",1663.558987036376720,514
,8901045,1200,1090614,2.000000000000000,13321 HARPER AVE,0,14,8205515,SANBORN,48213,1200,1,,1929,173.440261585415016,21,"21004327.",1331.470004318480960,514
,8901064,0,1090615,1.000000000000000,11735 HARPER AVE,0,13,8205450,SANBORN,48213,1040,0,,1955,145.653878221279456,21,"21004155.",1055.701221510081950,514
,8901078,0,1090616,1.000000000000000,11916 CONNER ST,0,16,8240640,SANBORN,48205,1777,0,,2007,174.066646984230061,21,"21046338.",1866.009485911332831,514
,8901144,0,1090619,1.000000000000000,2535 RIVARD ST,0,35,8380529,SANBORN,48207,47315,0,,1989,1133.256704741988870,31,05001105-16,56393.944614460408047,535
,8901779,0,1090633,1.000000000000000,14937 HARPER AVE,0,13,8205561,SANBORN,48224,1000,0,,1950,159.301193157600267,21,"21004412.",1180.143393800676449,517
,8902304,0,1090645,2.000000000000000,99 E BALTIMORE ST,0,25,8000840,SANBORN,48202,6300,0,,1927,260.925440608634688,33,"01001837.",2808.462361942084954,536
,8902348,0,1090647,1.000000000000000,6545 SAINT ANTOINE ST,0,22,8015049,SANBORN,48202,19200,0,,1926,570.593377726173799,33,"03003272.",19171.569442829859327,536
,8902364,0,1090648,1.000000000000000,2831 E GRAND BLVD,0,31,8013839,SANBORN,48202,6639,0,,1936,310.472128332476416,31,"03001786.",4967.950538755244452,536
,8902426,0,1090650,2.000000000000000,10053 W FORT ST,0,14,8189698,SANBORN,48209,3100,0,,1923,168.781916080499968,33,"20001632.",1497.063883485405768,553
,8902550,900,1090653,2.000000000000000,3960 W VERNOR HWY,0,25,8087943,SANBORN,48216,900,1,,1905,153.797629077383164,21,"14000383.",1291.268172548497887,552
,8902650,0,1090654,1.000000000000000,18066 JAMES COUZENS FWY,0,12,8281746,SANBORN,48235,2000,0,,1952,173.725930092053716,23,22019125-6,1857.989264990682841,502
,8902653,0,1090655,1.000000000000000,18080 JAMES COUZENS FWY,0,12,8281749,SANBORN,48235,960,0,,1952,137.707529780924830,21,"22019129.",977.431458217083105,502
,8902670,0,1090657,1.000000000000000,13601 W 7 MILE RD,0,15,8279804,SANBORN,48235,3637,0,,1986,241.620359169391179,21,22015979-81,3248.880490563064541,502
,8902822,0,1090659,1.000000000000000,17196 WYOMING ST,0,13,8141573,SANBORN,48221,3192,0,,1953,241.775310631199233,21,16037613-4,3198.445911188697210,502
,8902947,0,1090664,1.000000000000000,7027 W 8 MILE RD,0,12,8380683,SANBORN,48221,2100,0,,1971,202.817519258125770,21,16009313-4,2163.695579875534804,541
,8903019,0,1090665,1.000000000000000,13823 W 8 MILE RD,0,11,8281514,SANBORN,48235,1500,0,,1957,168.523521207506150,13,"22018602.001",1475.185753663173955,541
,8903431,0,1090671,1.000000000000000,19449 JAMES COUZENS FWY,0,11,8281895,SANBORN,48235,1440,0,,1952,156.818379726802021,23,"22019569.",1460.295793819018172,524
,8903521,0,1090675,1.000000000000000,14058 W MCNICHOLS RD,0,11,8278460,SANBORN,48235,1368,0,,1956,197.052786139903077,21,"22014046.",1560.637145727416510,524
,8903563,0,1090678,1.000000000000000,18303 JAMES COUZENS FWY,0,12,8281933,SANBORN,48235,1280,0,,1953,191.925180126723177,21,"22019706.",1495.477097573986839,524
,8903572,0,1090679,1.000000000000000,18449 JAMES COUZENS FWY,0,13,8281923,SANBORN,48235,3336,0,,1953,236.653913694705125,23,22019689-91,3496.147806519571532,524
,8903815,0,1090683,1.000000000000000,10741 W MCNICHOLS RD,0,12,8116548,SANBORN,48221,1699,0,,1956,177.740760953759349,65,16008063-5,1537.934527115582114,525
,8904087,0,1090688,1.000000000000000,18225 W 8 MILE RD,0,12,8281603,SANBORN,48219,1400,0,,1954,179.694790184320141,21,22018888-9,1340.315152442804902,520
,8904462,0,1090700,1.000000000000000,20511 GRAND RIVER AVE,0,12,8274760,SANBORN,48219,2056,0,,1956,188.313581021408396,21,22007378-9,2178.798592489546081,545
,8904706,0,1090706,1.000000000000000,16311-16319 GRAND RIVER AVE,0,15,8274660,SANBORN,48227,6289,0,,1939,378.648913434743804,21,"22007148.",5499.510108818828485,509
,8904714,0,1090707,1.000000000000000,17411 GRAND RIVER AVE,0,18,8384743,SANBORN,48227,13100,0,,1955,539.766389920450592,51,22007192-3,13069.359158537759868,509
,8904777,0,1090711,2.000000000000000,4808 MICHIGAN AVE,0,25,8111557,SANBORN,48210,900,0,,1920,91.010990047784887,23,"16001747.",481.411920051270670,513
,8904779,0,1090712,2.000000000000000,4828 MICHIGAN AVE,0,21,8111555,SANBORN,48210,11300,0,,1949,345.252440995205006,21,16001742-5,5625.417233548008880,513
,8904784,0,1090713,2.000000000000000,5630 MICHIGAN AVE,0,23,8111533,SANBORN,48210,3958,0,,1925,235.608447745246849,21,"16001719.",1934.445906344937839,513
,8904788,0,1090714,1.000000000000000,5716 MICHIGAN AVE,0,57,8383806,SANBORN,48210,3900,0,,1937,278.750841020920348,23,16001709-13,3903.239430808722773,513
,8906168,0,1090725,1.000000000000000,12124 GRAND RIVER AVE,0,16,8114254,SANBORN,48204,3582,0,,1930,280.921734320486166,21,"16005058.",3657.763216575044225,533
,8906176,0,1090726,1.000000000000000,11920 GRAND RIVER AVE,0,13,8114262,SANBORN,48204,1950,0,,1939,196.463491602422664,21,"16005076.",1877.757890323072616,533
,8906301,1320,1090728,2.000000000000000,7623 MICHIGAN AVE,0,24,8165260,SANBORN,48210,1320,1,,1921,177.460197668173123,21,"18002375.",1498.544333963667896,510
,8906691,0,1090737,1.000000000000000,3334 MICHIGAN AVE,0,14,8058222,SANBORN,48216,920,0,,1941,135.750323076015377,65,"12000380.",1026.869302124020805,513
WAYNE STATE UNIVERSITY,8915936,0,1090751,4.000000000000000,2771 WOODWARD AVE,0,,8009644,NEARMAP,48201,125000,0,,2018,1091.703758761189647,11,02001835-7,42058.690119236140163,532
,8410638,0,1090791,1.000000000000000,11025 GRATIOT AVE,0,10,8227422,SANBORN,48213,3285,0,,1939,266.647360249672602,13,"21028863.",3283.847440245227517,514
,8205254,0,1090835,1.000000000000000,1575 E LAFAYETTE ST,0,19,8382073,SANBORN,48207,19700,0,,1963,620.365065111577678,21,"07000292.001",19726.025096272413066,531
,8423879,0,1090858,1.000000000000000,3562 CHENE ST,0,12,8057250,SANBORN,48207,5850,0,,1953,324.687264926226192,21,11002964-5,5830.856828904630675,535
,8149090,0,1090860,1.000000000000000,1985 HALE ST,0,21,8031746,SANBORN,48207,23200,0,,1987,619.730771253952867,33,"09001785.",23891.874062463401060,535
,8006617,0,1091011,1.000000000000000,20401 W 8 MILE RD,0,15,8281652,SANBORN,48219,1540,0,,2000,151.200516552863604,21,22019024.002L,1391.875066843883587,520
,8007950,0,1091036,1.000000000000000,20450 GREENFIELD RD,0,22,8309160,SANBORN,48235,44765,0,,1961,1030.586661220650512,21,22050420-33,46025.473950098945352,541
,8009007,0,1091051,1.000000000000000,13121 W 8 MILE RD,0,13,8281491,SANBORN,48235,1996,0,,1951,243.488988130823515,21,22018572-3,1980.049122665953746,541
,8009084,0,1091054,1.000000000000000,10715 W 8 MILE RD,0,14,8117520,SANBORN,48221,6500,0,,1966,336.038632560353790,21,16009518-25,6795.597371732937972,541
,8009137,0,1091055,1.000000000000000,10227 W 8 MILE RD,0,17,8117495,SANBORN,48221,12709,0,,1954,528.723327009881700,21,16009460-70,16168.501584985808222,541
,8020326,0,1091216,1.000000000000000,7000 W VERNOR HWY,0,20,8164378,SANBORN,48209,12363,0,,1956,450.861478759608474,21,"18001429.",9481.531040211386426,547
,8021115,0,1091238,1.000000000000000,7107 DIX ST,0,12,8164388,SANBORN,48209,4160,0,,1940,262.768268093015536,31,"18001440.",4039.302759037809665,547
,8022464,1800,1091263,2.000000000000000,4600-4602 W VERNOR HWY,0,26,8110703,SANBORN,48209,1800,1,,1900,183.040491620837400,21,"16000798.",1758.846667719377137,552
,8022936,0,1091271,3.000000000000000,2635 HOWARD ST,0,51,8048230,SANBORN,48216,20500,0,,1887,378.410899982726278,11,10000070.002L,6818.695815497533658,526
,8026374,0,1091331,2.000000000000000,1800 18TH ST,0,36,8054394,SANBORN,48216,128263,0,,1925,1383.162326923708406,33,10007189-90,59741.945726641453803,526
,8026638,0,1091335,4.000000000000000,1331 TRUMBULL ST,0,39,8022946,SANBORN,48216,65100,0,,1962,669.606161421792535,63,08000183-227,16265.397924761127797,515
,8026759,0,1091339,9.000000000000000,151 W JEFFERSON AVE,0,155,8008011,SANBORN,48226,141000,0,,1990,725.427937303507406,13,02000042-9,21922.587359789304173,508
,8027485,0,1091356,2.000000000000000,1001 HOWARD ST,0,32,8019120,SANBORN,48226,58112,0,,1961,784.203954129126146,41,06000068-82,25269.325417176874907,508
,8029263,0,1091384,2.000000000000000,1730 TRUMBULL ST,0,26,8021930,SANBORN,48216,1560,0,,1905,171.956149892434695,23,"06005848.",1685.064829310214236,515
,8029389,0,1091386,1.000000000000000,1240 3RD ST,0,29,8015107,SANBORN,48226,9226,0,,1968,355.730576929021197,23,"04000207.",6195.916279112072516,508
,8029524,0,1091388,1.000000000000000,7924 MICHIGAN AVE,0,15,8192323,SANBORN,48210,8600,0,,1945,450.461157753590157,21,20004732-6,8403.526994057459888,510
,8029644,0,1091393,1.000000000000000,2601 MICHIGAN AVE,0,14,8048358,SANBORN,48216,3222,0,,1930,228.441322453723558,21,10000240-2,3237.079175234739523,515
,8030132,0,1091403,1.000000000000000,1930 MICHIGAN AVE,0,12,8023107,SANBORN,48216,960,0,,1994,138.586357187383641,65,"08000550.",977.231665723748279,515
,8030529,0,1091410,1.000000000000000,581 E JEFFERSON AVE,0,12,8013609,SANBORN,48226,1526,0,,1965,179.481085283697382,65,"03000041.",1591.594917023167454,508
,8031379,0,1091428,1.000000000000000,530 E CONGRESS ST,0,41,8013628,SANBORN,48226,15400,0,,1975,540.894961797047131,41,03000083-6,15447.828195126876381,508
,8031907,0,1091440,1.000000000000000,1401 CHERRY ST,0,17,8019333,SANBORN,48216,15802,0,,1957,530.205123790432367,33,06000559-63,15917.396547734068008,515
,8040190,0,1091582,1.000000000000000,17455 GRAND RIVER AVE,0,18,8384743,SANBORN,48227,12000,0,,1954,523.144332631413363,14,22007192-3,11974.133551550088669,509
,8115604,0,1092797,2.000000000000000,14804 GRAND RIVER AVE,0,28,8275145,SANBORN,48227,15840,0,,1930,412.160353610214997,13,"22008320.",7592.450876257655182,509
,8116730,0,1092816,1.000000000000000,13491 SCHAEFER HWY,0,15,8291866,SANBORN,48227,14400,0,,1951,492.132734202159611,13,22030910-2,14207.651848583211176,533
,8117615,0,1092832,1.000000000000000,13634 WYOMING ST,0,18,8141437,SANBORN,48238,4900,0,,0,331.825545850376329,13,16037322-7,4932.610010016895103,533
,8124410,0,1092958,1.000000000000000,14575 SCHAEFER HWY,0,15,8291825,SANBORN,48227,9585,0,,2004,701.149567595782514,33,22030868-9,9751.632560570677015,525
,8125110,0,1092969,22.000000000000000,600 E LAFAYETTE BLVD,0,328,8013633,SANBORN,48226,593500,0,,1971,675.952434431005258,23,03000100-63,26977.174405433881475,508
,8126404,0,1092983,6.000000000000000,1274 LIBRARY ST,0,86,8002713,SANBORN,48226,49790,0,,1911,331.973475156357779,23,"01004002.",6639.169050226989384,508
,8126919,0,1092993,3.000000000000000,1043 SPRUCE ST,0,41,8019354,SANBORN,48201,150478,0,,1922,1307.015684848575120,31,"06000688.",58839.278430393664166,532
,8132908,0,1093092,2.000000000000000,4900 LOVETT ST,0,16,8096587,SANBORN,48210,7500,0,,1900,255.651114568425783,51,14010721-6,3726.979847376361249,513
,8135173,0,1093129,1.000000000000000,6461 W WARREN AVE,0,16,8166228,SANBORN,48210,10000,0,,1962,402.206696456868940,21,"18003471.001",10014.575986103360265,510
,8135381,0,1093136,1.500000000000000,2120 RUSSELL ST,0,51,8022792,SANBORN,48207,12400,0,,0,397.954271834663189,13,"07002450.",8296.240577219001352,531
,8135852,0,1093141,1.000000000000000,6111 LIVERNOIS AVE,0,14,8168916,SANBORN,48210,3100,0,,1970,256.910281506429158,21,"18006948.",3135.557995518768621,550
,8135902,0,1093142,1.000000000000000,6702 W WARREN AVE,0,22,8166361,SANBORN,48210,2232,0,,1925,176.958003483991860,65,"18003651.",1731.296320066598355,550
,8136198,0,1093148,3.000000000000000,2930 WOODWARD AVE,0,48,8384606,SANBORN,48201,36900,0,,1900,586.545006307457015,13,"01004172.",12300.130428240023321,532
,8136229,0,1093149,2.000000000000000,4231 VERMONT ST,0,26,8029318,SANBORN,48208,10800,0,,1918,299.093550696675152,33,"08008594.001",5385.522703078392624,529
,8136451,0,1093157,3.000000000000000,4156 GRAND RIVER AVE,0,37,8023447,SANBORN,48208,13368,0,,1901,441.277570228709180,23,08001169-72,5224.371547637192634,529
,8136886,1147,1093166,2.000000000000000,2035-2037 BUCHANAN ST,0,22,8023492,SANBORN,48208,1147,2,,1910,134.473784042083082,21,"08001233.",1124.246225903910045,529
,8138809,0,1093210,4.000000000000000,4731 GRAND RIVER AVE,0,46,8048584,SANBORN,48208,31000,0,,1914,356.046367099190718,23,10000527-31,7757.686340027194092,529
